,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration_in_minutes,puplished_day,published_in_weekend
9151,4g8PSRFpDd4,2018-06-01,2018-05-31,52780,355,97,207,False,False,Entertainment,DE,60,Thursday,False
9152,XETTrIV-OmY,2018-06-01,2018-05-31,17143,752,32,37,False,False,Howto & Style,DE,3,Thursday,False
9153,X-yS6BfKq9A,2018-06-01,2018-05-31,63379,963,244,295,False,False,Entertainment,JP,10,Thursday,False
9154,TEiznYjxbvs,2018-06-03,2018-05-31,215096,15224,1086,1332,False,False,Music,DE,4,Thursday,False
9155,a_E_aB2YYOw,2018-05-31,2018-05-31,43976,1275,53,355,False,False,Entertainment,JP,5,Thursday,False
9156,O6epKIw7W5M,2018-06-14,2018-05-31,1020859,23219,1273,2527,False,False,Science & Technology,US,4,Thursday,False
9157,tGNavryicl4,2018-06-02,2018-05-31,594732,11216,866,2021,False,False,Education,RU,2,Thursday,False
9158,dawe1mqjdY8,2018-06-01,2018-05-31,16529,584,18,45,False,False,Entertainment,MX,2,Thursday,False
9160,rHSmsNQJE7A,2018-06-01,2018-05-31,46754,286,61,81,False,False,Autos & Vehicles,MX,1,Thursday,False
9161,zb9n6SKOZao,2018-06-01,2018-05-31,20147,1669,24,131,False,False,News & Politics,KR,32,Thursday,False
9162,JVksjkLFaqk,2018-06-02,2018-05-31,106400,966,143,765,False,False,Entertainment,RU,160,Thursday,False
9163,Zj4lE2yC9Jc,2018-06-01,2018-05-31,210854,14485,341,849,False,False,Autos & Vehicles,RU,22,Thursday,False
9164,OlGGFAIvsVU,2018-06-01,2018-05-31,53360,3646,108,1102,False,False,People & Blogs,RU,11,Thursday,False
9166,Ba_CUVvaXCQ,2018-06-03,2018-06-01,121302,1406,62,80,False,False,Entertainment,RU,2,Friday,False
9167,MRD9PZ0DGuw,2018-06-02,2018-06-01,41881,122,248,199,False,False,News & Politics,IN,3,Friday,False
9168,GwjqBXEb4q8,2018-06-02,2018-06-01,427607,13468,1511,1904,False,False,Entertainment,DE,9,Friday,False
9169,DMu4UWDLv10,2018-06-01,2018-06-01,16496,831,82,77,False,False,Howto & Style,RU,16,Friday,False
9170,1nDbkfCt2t4,2018-06-02,2018-06-01,154045,8389,323,917,False,False,Music,IN,4,Friday,False
9171,IeYj2SpOdq8,2018-06-02,2018-06-01,165742,16342,322,1447,False,False,Comedy,FR,6,Friday,False
9172,UE6MhU4IJi4,2018-06-02,2018-06-01,464416,6130,415,1771,False,False,Howto & Style,JP,14,Friday,False
9173,jZUffV6vSGQ,2018-06-02,2018-06-01,258227,3164,456,1519,False,False,People & Blogs,RU,33,Friday,False
9174,TuTDc9d_9yI,2018-06-04,2018-06-01,493692,10734,379,499,False,False,Music,CA,3,Friday,False
9175,0oT-AHxHLOw,2018-06-05,2018-06-01,1026410,55062,739,2293,False,False,Music,FR,17,Friday,False
9176,gtJTKtFqXjI,2018-06-03,2018-06-01,304569,13192,368,1090,False,False,People & Blogs,MX,8,Friday,False
9177,_S6AeSe5tY4,2018-06-02,2018-06-01,81268,1461,97,176,False,False,Music,FR,17,Friday,False
9178,tC6UA657EqY,2018-06-02,2018-06-01,65796,1844,123,133,False,False,People & Blogs,MX,1,Friday,False
9180,29OTm_EeHtA,2018-06-02,2018-06-01,69676,6089,97,516,False,False,Film & Animation,RU,6,Friday,False
9181,NaSXjzVoEQM,2018-06-03,2018-06-01,686778,22882,1021,10344,False,False,Entertainment,RU,13,Friday,False
9182,MP2bKupYaAs,2018-06-04,2018-06-01,360330,10018,468,686,False,False,Music,FR,3,Friday,False
9183,orsV0uBhWyE,2018-06-02,2018-06-01,226672,0,0,972,False,True,Entertainment,FR,51,Friday,False
9184,-VgOGzBcMIg,2018-06-08,2018-06-01,440020,11787,2157,1495,False,False,Entertainment,US,2,Friday,False
9185,WIPRJfR8r7s,2018-06-06,2018-06-01,276786,6598,1599,1245,False,False,Music,RU,4,Friday,False
9186,QnD4sLHTNXE,2018-06-02,2018-06-01,48418,874,47,193,False,False,Entertainment,JP,12,Friday,False
9188,4qu64UL74zQ,2018-06-02,2018-06-01,119599,2754,151,1097,False,False,Comedy,JP,4,Friday,False
9189,5nv0cS5CqyY,2018-06-04,2018-06-01,417843,17950,250,808,False,False,Music,IN,4,Friday,False
9190,ZqHjwablcVQ,2018-06-03,2018-06-01,1401223,91745,471,8618,False,False,Comedy,CA,7,Friday,False
9191,sOJ7PxJVob4,2018-06-02,2018-06-01,26245,1174,43,27,False,False,Music,FR,4,Friday,False
9193,LARd4ygdaII,2018-06-03,2018-06-01,351587,3220,957,5057,False,False,News & Politics,CA,8,Friday,False
9194,uFx7y7HXtTk,2018-06-02,2018-06-01,22101,467,11,22,False,False,News & Politics,MX,12,Friday,False
9196,7uMn-KUjlCU,2018-06-03,2018-06-01,235062,9155,510,458,False,False,Entertainment,MX,4,Friday,False
9197,DjoAius5n28,2018-06-02,2018-06-01,58189,8090,132,1541,False,False,People & Blogs,MX,7,Friday,False
9198,y39OCwSCmZU,2018-06-07,2018-06-01,512012,2780,319,132,False,False,Entertainment,IN,2,Friday,False
9199,3xFGzMI479U,2018-06-02,2018-06-01,30326,1564,26,55,False,False,Entertainment,DE,2,Friday,False
9200,tUuRTMYdJlc,2018-06-01,2018-06-01,52603,9385,49,1171,False,False,Entertainment,MX,11,Friday,False
9201,MTuZW3eCtkU,2018-06-02,2018-06-01,161580,21413,64,2160,False,False,Music,JP,4,Friday,False
9202,m4wXGDV9jXk,2018-06-02,2018-06-01,35255,659,29,54,False,False,News & Politics,MX,7,Friday,False
9203,XNdtEJS49bU,2018-06-02,2018-06-01,122662,13086,115,3439,False,False,Pets & Animals,MX,17,Friday,False
9204,PN4NEQ2E6X8,2018-06-02,2018-06-01,41529,607,59,45,False,False,Entertainment,RU,142,Friday,False
9205,G1w4sljdPds,2018-06-03,2018-06-01,711959,23500,543,1776,False,False,Music,JP,4,Friday,False
9206,pyJ3pdZkhzQ,2018-06-02,2018-06-01,40944,820,75,158,False,False,Education,IN,8,Friday,False
9207,aAQbF32Qj3Y,2018-06-02,2018-06-01,86108,3599,53,193,False,False,Sports,FR,5,Friday,False
9208,KLSkvMzj0Ak,2018-06-03,2018-06-01,133723,5860,329,764,False,False,Entertainment,CA,7,Friday,False
9209,VyFKP29W9GU,2018-06-08,2018-06-01,65627,376,205,67,False,False,News & Politics,MX,1,Friday,False
9210,St-kQ1XMzf0,2018-06-03,2018-06-01,36167,307,37,76,False,False,Entertainment,FR,18,Friday,False
9211,C9YPvmq-mR8,2018-06-02,2018-06-01,303054,1648,272,968,False,False,Entertainment,IN,23,Friday,False
9212,UVnvM6xsgkM,2018-06-03,2018-06-02,15819,901,39,105,False,False,People & Blogs,FR,9,Saturday,True
9213,U7P1Az5ePwo,2018-06-03,2018-06-02,37766,231,50,0,True,False,Entertainment,DE,111,Saturday,True
9214,8S4PjNLhkYY,2018-06-03,2018-06-02,16178,370,8,77,False,False,Entertainment,RU,2,Saturday,True
9215,V6PaJn37JMk,2018-06-04,2018-06-02,150348,3029,96,492,False,False,Entertainment,DE,16,Saturday,True
9216,vtdp17qYb28,2018-06-03,2018-06-02,83979,5831,149,1030,False,False,Autos & Vehicles,RU,19,Saturday,True
9217,bTtK1VC7iUU,2018-06-03,2018-06-02,98195,11288,133,320,False,False,Gaming,RU,8,Saturday,True
9218,hu8HeQCJHA4,2018-06-03,2018-06-02,98264,2093,85,683,False,False,News & Politics,MX,3,Saturday,True
9219,gN6T35dEYDc,2018-06-04,2018-06-02,81235,3406,85,799,False,False,Entertainment,FR,10,Saturday,True
9220,VLBN_ixGqrs,2018-06-03,2018-06-02,41943,5798,256,1729,False,False,People & Blogs,RU,12,Saturday,True
9221,8BYj3CbBGag,2018-06-04,2018-06-02,262082,1230,203,676,False,False,People & Blogs,MX,2,Saturday,True
9222,uy-0w0FLwNo,2018-06-03,2018-06-02,39156,2159,77,52,False,False,News & Politics,KR,249,Saturday,True
9223,50kDq5DxVYM,2018-06-05,2018-06-02,140340,3918,62,1305,False,False,Film & Animation,KR,12,Saturday,True
9224,1SMhiYsfqnE,2018-06-04,2018-06-02,1389797,17538,383,2213,False,False,Entertainment,DE,4,Saturday,True
9226,ab_y-4lWmp8,2018-06-03,2018-06-02,76008,752,46,185,False,False,People & Blogs,DE,11,Saturday,True
9227,RX-HKRexb0c,2018-06-03,2018-06-02,103757,14135,78,4193,False,False,Entertainment,MX,14,Saturday,True
9228,p7teSHq-NHQ,2018-06-04,2018-06-02,589041,66424,614,2689,False,False,Gaming,CA,1,Saturday,True
9229,hYPgkjtKCQg,2018-06-03,2018-06-02,20641,947,9,121,False,False,Pets & Animals,JP,1,Saturday,True
9230,7QMEcfEsAwI,2018-06-03,2018-06-02,61495,2814,47,382,False,False,Entertainment,JP,6,Saturday,True
9231,V74QP00JuXg,2018-06-04,2018-06-02,227923,2614,231,177,False,False,Music,IN,3,Saturday,True
9232,KQxn8Jbqvkk,2018-06-03,2018-06-02,25366,1058,10,274,False,False,Pets & Animals,JP,1,Saturday,True
9233,9epq_LitdqY,2018-06-04,2018-06-02,162132,2107,193,306,False,False,People & Blogs,FR,2,Saturday,True
9234,H126hl6-Tic,2018-06-03,2018-06-02,233841,21283,535,2456,False,False,Entertainment,DE,14,Saturday,True
9235,ksiNN_-ABDU,2018-06-03,2018-06-02,270710,1795,462,1562,False,False,Music,CA,5,Saturday,True
9236,Vw7E_x9TfFg,2018-06-03,2018-06-02,114653,15508,286,1218,False,False,Education,IN,92,Saturday,True
9237,Tk8pfasbubc,2018-06-03,2018-06-02,53187,1402,97,141,False,False,Entertainment,DE,5,Saturday,True
9238,gsRMakQ_if4,2018-06-04,2018-06-02,375579,10272,250,736,False,False,Howto & Style,CA,13,Saturday,True
9239,3ikTuLt70Ls,2018-06-03,2018-06-02,26468,1929,62,201,False,False,Howto & Style,FR,9,Saturday,True
9240,7jFkSHLzUb0,2018-06-03,2018-06-02,427778,4157,601,178,False,False,Entertainment,FR,5,Saturday,True
9241,TWqmCFBylEY,2018-06-03,2018-06-02,135379,8566,22,638,False,False,Music,KR,9,Saturday,True
9242,TkTo3UzRaNk,2018-06-03,2018-06-02,15967,1265,7,70,False,False,Entertainment,JP,2,Saturday,True
9243,JFCvQpxKgSY,2018-06-03,2018-06-02,220158,1231,133,352,False,False,People & Blogs,DE,42,Saturday,True
9244,tnNx7QHPjvY,2018-06-03,2018-06-02,55057,950,48,387,False,False,Entertainment,MX,13,Saturday,True
9245,XBcJlpVpcEg,2018-06-03,2018-06-02,129514,998,747,314,False,False,People & Blogs,JP,10,Saturday,True
9246,i_oPlhO61Gk,2018-06-03,2018-06-02,50075,6972,63,504,False,False,Howto & Style,CA,5,Saturday,True
9247,ZlWY0deoUsM,2018-06-03,2018-06-02,18388,1678,21,97,False,False,People & Blogs,RU,9,Saturday,True
9248,vqXifPkpVbA,2018-06-05,2018-06-02,87049,1066,70,101,False,False,Education,KR,28,Saturday,True
9249,zXy3_FKyv_4,2018-06-03,2018-06-02,38451,336,64,56,False,False,Entertainment,JP,4,Saturday,True
9251,oRexjMP5XUE,2018-06-03,2018-06-02,79286,3690,63,176,False,False,Comedy,IN,4,Saturday,True
9252,GZqSfponfIs,2018-06-03,2018-06-02,13697,663,52,198,False,False,People & Blogs,MX,9,Saturday,True
9254,p91VoNJiKDs,2018-06-04,2018-06-02,298245,21059,352,838,False,False,People & Blogs,RU,5,Saturday,True
9255,YPpdqSfiBtw,2018-06-03,2018-06-02,23145,1516,48,2,False,False,Gaming,FR,198,Saturday,True
9256,ZQV8x_03d_g,2018-06-04,2018-06-02,766358,6185,239,937,False,False,Film & Animation,DE,1,Saturday,True
9257,WyfwI4Cu2ho,2018-06-04,2018-06-02,17912,1315,39,126,False,False,Entertainment,FR,21,Saturday,True
9258,tv_WL-uti_U,2018-06-04,2018-06-02,96896,1146,25,282,False,False,Entertainment,KR,14,Saturday,True
9259,ZqG90jzu2QE,2018-06-07,2018-06-02,781371,61498,1096,7067,False,False,Education,IN,11,Saturday,True
9260,18WA-I8wAg4,2018-06-04,2018-06-02,23053,1181,38,118,False,False,People & Blogs,FR,9,Saturday,True
9261,jBskdyDgpKg,2018-06-05,2018-06-02,318309,2476,221,912,False,False,Autos & Vehicles,KR,18,Saturday,True
9262,ew7ar0RNIgE,2018-06-03,2018-06-02,21914,2207,28,266,False,False,Sports,MX,31,Saturday,True
9263,3os76kJ4hN4,2018-06-04,2018-06-03,252543,4424,219,949,False,False,Entertainment,FR,10,Sunday,True
9264,3UUko1-fCac,2018-06-04,2018-06-03,85799,4613,66,522,False,False,Education,CA,12,Sunday,True
9265,9r-_GoSvDAw,2018-06-06,2018-06-03,215445,8529,996,2610,False,False,Entertainment,DE,57,Sunday,True
9266,58cdmVpZ_G8,2018-06-04,2018-06-03,43443,448,63,110,False,False,Science & Technology,CA,10,Sunday,True
9267,nw99QQz3qR4,2018-06-04,2018-06-03,293912,23063,1690,5030,False,False,Entertainment,MX,4,Sunday,True
9268,DGiXWbEUOeM,2018-06-04,2018-06-03,109141,11037,144,1047,False,False,Entertainment,RU,25,Sunday,True
9269,xYZlwe0QPqE,2018-06-04,2018-06-03,74917,6538,64,910,False,False,Entertainment,MX,13,Sunday,True
9270,jeYK-5Ho93M,2018-06-04,2018-06-03,17411,1474,18,160,False,False,Education,FR,4,Sunday,True
9271,Kaepu3VZJwo,2018-06-04,2018-06-03,17727,1281,84,218,False,False,People & Blogs,RU,5,Sunday,True
9272,de2OG9Gp7ek,2018-06-04,2018-06-03,226850,2115,143,846,False,False,Entertainment,FR,32,Sunday,True
9273,9sxUKlbDXoQ,2018-06-04,2018-06-03,318930,25183,298,9657,False,False,Sports,MX,14,Sunday,True
9274,KROEGg9HSVA,2018-06-04,2018-06-03,48323,1406,33,77,False,False,Sports,FR,19,Sunday,True
9275,NrtFO0C6kO8,2018-06-04,2018-06-03,23419,41,14,1,False,False,Entertainment,IN,3,Sunday,True
9276,4keEe-x23q0,2018-06-04,2018-06-03,56212,4293,86,216,False,False,Film & Animation,RU,7,Sunday,True
9277,qNknhEW508E,2018-06-04,2018-06-03,193689,3568,535,774,False,False,Comedy,JP,9,Sunday,True
9278,xSooQFxbFHM,2018-06-04,2018-06-03,21484,844,29,20,False,False,Howto & Style,RU,9,Sunday,True
9279,2o1eJGtb_Is,2018-06-04,2018-06-03,96849,464,86,105,False,False,Entertainment,FR,35,Sunday,True
9280,GQvfHfiMno4,2018-06-04,2018-06-03,40763,1099,123,32,False,False,Howto & Style,RU,14,Sunday,True
9281,PhSn3tDIYZc,2018-06-04,2018-06-03,476548,12543,214,1778,False,False,Comedy,MX,5,Sunday,True
9282,chEGJS0Ex3I,2018-06-04,2018-06-03,25261,688,58,136,False,False,Autos & Vehicles,RU,11,Sunday,True
9283,He6FBwK_-b8,2018-06-06,2018-06-03,260424,20716,386,860,False,False,Comedy,FR,4,Sunday,True
9284,SmNiSNC5pyM,2018-06-05,2018-06-03,17798,68,19,31,False,False,People & Blogs,MX,3,Sunday,True
9286,p33cZ6aoVu0,2018-06-04,2018-06-03,26462,4256,63,1018,False,False,Film & Animation,RU,18,Sunday,True
9287,_hcqaI1JVq0,2018-06-04,2018-06-03,76788,592,28,49,False,False,Sports,JP,258,Sunday,True
9288,3NVaBchfi5M,2018-06-04,2018-06-03,18101,0,0,0,True,True,People & Blogs,JP,19,Sunday,True
9289,v_0WNLAmSaE,2018-06-10,2018-06-03,4656429,200994,8055,90979,False,False,Gaming,US,17,Sunday,True
9290,BbNbi2Xwx2U,2018-06-04,2018-06-03,36714,4868,43,834,False,False,Howto & Style,MX,14,Sunday,True
9291,qBAt7ad2Vcc,2018-06-05,2018-06-03,114383,3008,71,744,False,False,People & Blogs,KR,49,Sunday,True
9292,3srrfKOzruU,2018-06-05,2018-06-03,590281,12748,503,521,False,False,Music,IN,4,Sunday,True
9294,23lX0aXyd38,2018-06-04,2018-06-03,92559,1038,2323,1161,False,False,News & Politics,RU,7,Sunday,True
9295,IW4PVsd8LZ8,2018-06-04,2018-06-03,88630,6197,228,119,False,False,Entertainment,JP,62,Sunday,True
9296,lJPjvoBTvxw,2018-06-04,2018-06-03,40979,1805,45,362,False,False,People & Blogs,FR,12,Sunday,True
9297,9DgrJ89Oo2w,2018-06-10,2018-06-03,41570,3741,98,485,False,False,Film & Animation,GB,4,Sunday,True
9298,aMy41oQ640s,2018-06-04,2018-06-03,69994,2778,218,525,False,False,Comedy,JP,6,Sunday,True
9299,NE6jOYP7M7Y,2018-06-04,2018-06-03,213024,5375,387,718,False,False,Music,IN,5,Sunday,True
9300,CbLfaM86tLQ,2018-06-04,2018-06-03,57498,2677,36,95,False,False,Music,FR,10,Sunday,True
9301,Re9LtoEDxN8,2018-06-04,2018-06-03,20061,1679,18,125,False,False,People & Blogs,RU,2,Sunday,True
9302,mfVpeqwgWKQ,2018-06-04,2018-06-03,35230,2292,88,64,False,False,News & Politics,KR,88,Sunday,True
9303,hheBuXyAQBU,2018-06-04,2018-06-03,218636,2070,118,1190,False,False,Sports,KR,32,Sunday,True
9305,z4Da0kuYnMI,2018-06-05,2018-06-04,171570,6708,128,705,False,False,News & Politics,CA,4,Monday,False
9306,nSO35aoVbkc,2018-06-05,2018-06-04,119592,4512,680,928,False,False,Howto & Style,MX,11,Monday,False
9307,riQPuChlVm4,2018-06-05,2018-06-04,77472,5538,204,1195,False,False,Science & Technology,MX,21,Monday,False
9308,u0fp_elZKEU,2018-06-05,2018-06-04,15935,1176,60,95,False,False,Howto & Style,MX,34,Monday,False
9309,Haz04RrHbwU,2018-06-05,2018-06-04,104475,3450,21,264,False,False,Sports,FR,2,Monday,False
9310,1Sf9bawx7kM,2018-06-05,2018-06-04,39180,1284,39,153,False,False,Film & Animation,RU,4,Monday,False
9311,f0CWBd7-q4Q,2018-06-05,2018-06-04,494957,9924,572,575,False,False,Entertainment,IN,6,Monday,False
9312,Kqzbs5ku8UE,2018-06-05,2018-06-04,16698,170,8,35,False,False,Film & Animation,RU,1,Monday,False
9313,1HbIcadAaK0,2018-06-07,2018-06-04,513509,7583,465,1381,False,False,News & Politics,IN,6,Monday,False
9314,srKwKQq_xPM,2018-06-06,2018-06-04,1347705,3594,494,733,False,False,People & Blogs,MX,3,Monday,False
9315,Vl3hkfvE__E,2018-06-05,2018-06-04,17619,486,13,42,False,False,Pets & Animals,JP,5,Monday,False
9316,haKtUJH1XgI,2018-06-05,2018-06-04,86088,5784,22,680,False,False,Film & Animation,JP,4,Monday,False
9318,hqaUF2JNY_U,2018-06-06,2018-06-04,748261,8356,3124,813,False,False,Sports,MX,1,Monday,False
9319,cHP6bxAhXbo,2018-06-05,2018-06-04,13913,548,2,34,False,False,Gaming,KR,1,Monday,False
9320,f9vWoyCabl8,2018-06-05,2018-06-04,28043,533,49,150,False,False,Entertainment,MX,4,Monday,False
9321,VBxEEDu1FUI,2018-06-05,2018-06-04,185845,802,87,197,False,False,Howto & Style,RU,5,Monday,False
9322,rjhNzp-84ms,2018-06-05,2018-06-04,98816,5704,62,1186,False,False,Sports,FR,5,Monday,False
9323,EKFV24O9YQQ,2018-06-05,2018-06-04,25963,378,25,102,False,False,Film & Animation,RU,33,Monday,False
9324,GilzegRav3k,2018-06-05,2018-06-04,156886,1282,73,233,False,False,Entertainment,MX,3,Monday,False
9325,bs1DCH1nmQ8,2018-06-05,2018-06-04,127968,3793,73,918,False,False,Entertainment,CA,11,Monday,False
9326,g6zB72HgdlE,2018-06-05,2018-06-04,44774,462,33,113,False,False,Entertainment,RU,22,Monday,False
9327,XHEzU1dA7IE,2018-06-08,2018-06-04,143271,2069,95,348,False,False,News & Politics,KR,24,Monday,False
9328,AZfGLswr3eg,2018-06-05,2018-06-04,29875,1944,55,65,False,False,News & Politics,KR,24,Monday,False
9329,pv-A119x7YE,2018-06-05,2018-06-04,401186,2703,411,404,False,False,Entertainment,IN,21,Monday,False
9330,pomoP2SH8Cg,2018-06-14,2018-06-04,343286,34350,484,1606,False,False,Entertainment,GB,1,Monday,False
9331,DhUzMgWTpgA,2018-06-05,2018-06-04,1121129,8261,706,1449,False,False,Entertainment,FR,33,Monday,False
9332,V-z_pRnO_yg,2018-06-05,2018-06-04,61990,1782,31,342,False,False,Entertainment,JP,4,Monday,False
9333,x9276TcrGXE,2018-06-05,2018-06-04,65551,6018,143,438,False,False,Autos & Vehicles,RU,17,Monday,False
9334,gLLncSsTFlI,2018-06-05,2018-06-04,20678,560,6,69,False,False,Sports,KR,5,Monday,False
9335,aCNbFFbq2w4,2018-06-05,2018-06-04,69379,1005,13,85,False,False,Entertainment,CA,7,Monday,False
9336,aeir8z4MbrE,2018-06-05,2018-06-04,30909,2429,28,313,False,False,People & Blogs,RU,6,Monday,False
9338,TEsebOvBInQ,2018-06-07,2018-06-04,260619,1419,769,1778,False,False,Entertainment,CA,2,Monday,False
9339,tTlkrrVGz6k,2018-06-06,2018-06-04,758960,2423,334,611,False,False,Entertainment,MX,2,Monday,False
9340,hf_JyEJ6uVY,2018-06-05,2018-06-04,66573,2481,322,260,False,False,Autos & Vehicles,RU,17,Monday,False
9341,yLQxhCxQoKc,2018-06-05,2018-06-04,417778,2111,351,414,False,False,Entertainment,JP,77,Monday,False
9342,aXQKQ9zLBSE,2018-06-05,2018-06-04,129537,8596,652,251,False,False,Entertainment,RU,1,Monday,False
9344,pbTbAZIfLBk,2018-06-05,2018-06-04,16273,1784,15,354,False,False,Gaming,RU,4,Monday,False
9345,y5SxNJSGDTw,2018-06-14,2018-06-04,2790005,59174,4639,3251,False,False,Music,GB,4,Monday,False
9346,ywYNMuqD1Vg,2018-06-05,2018-06-04,20678,213,25,78,False,False,Entertainment,MX,3,Monday,False
9347,5wcavdxtup4,2018-06-05,2018-06-04,59643,4223,110,789,False,False,Music,RU,1,Monday,False
9348,5hpkINjCf7A,2018-06-11,2018-06-04,10947704,542796,23577,53876,False,False,Entertainment,IN,9,Monday,False
9349,WWuOpd8Z6yo,2018-06-05,2018-06-04,40865,654,16,149,False,False,Film & Animation,MX,3,Monday,False
9350,FTLu6oNekOc,2018-06-05,2018-06-04,179859,1766,196,360,False,False,People & Blogs,DE,57,Monday,False
9351,v-dfygYIfLs,2018-06-14,2018-06-04,13782417,441898,9947,38539,False,False,Sports,US,7,Monday,False
9352,nG2pEffLEJo,2018-06-05,2018-06-04,2098624,55043,1028,4184,False,False,Entertainment,MX,16,Monday,False
9353,cfV8Go5HBu0,2018-06-05,2018-06-04,18848,970,35,32,False,False,Howto & Style,RU,5,Monday,False
9354,MvFjzoeMQhw,2018-06-05,2018-06-04,77775,86,36,9,False,False,Entertainment,DE,1,Monday,False
9355,z4iUuuc3NRo,2018-06-06,2018-06-05,25695,2768,36,286,False,False,Howto & Style,RU,37,Tuesday,False
9356,LdWS3t9PMvY,2018-06-07,2018-06-05,77895,2505,76,138,False,False,Entertainment,IN,2,Tuesday,False
9357,pIgk-n2xNi0,2018-06-06,2018-06-05,18824,229,14,30,False,False,Entertainment,MX,11,Tuesday,False
9358,6Mu4MtIUVd8,2018-06-06,2018-06-05,337842,16058,952,5479,False,False,Science & Technology,DE,12,Tuesday,False
9359,dxX0FsrcnG8,2018-06-06,2018-06-05,194391,3534,187,519,False,False,Entertainment,FR,8,Tuesday,False
9360,p_pnpZK_oYM,2018-06-06,2018-06-05,550912,27226,877,8222,False,False,Gaming,DE,11,Tuesday,False
9361,Ubdg1z4N7Rc,2018-06-07,2018-06-05,480365,30269,381,2153,False,False,Entertainment,IN,7,Tuesday,False
9362,snUwHuFn4X4,2018-06-06,2018-06-05,24314,966,18,77,False,False,Entertainment,FR,2,Tuesday,False
9364,9PbrmrzAxdo,2018-06-09,2018-06-05,110437,1612,126,133,False,False,Film & Animation,DE,3,Tuesday,False
9365,-7IjuLES4XQ,2018-06-08,2018-06-05,315356,13926,1990,1506,False,False,Music,DE,4,Tuesday,False
9366,TudhYwBrgYg,2018-06-13,2018-06-05,4116870,96499,2425,8172,False,False,Howto & Style,US,17,Tuesday,False
9367,wkhlUZIfIus,2018-06-06,2018-06-05,168793,2691,95,521,False,False,Entertainment,FR,44,Tuesday,False
9368,bXkekTgx3ns,2018-06-09,2018-06-05,1868499,19730,960,3284,False,False,Film & Animation,IN,39,Tuesday,False
9369,EE6D8hs2wRk,2018-06-06,2018-06-05,1164234,5634,591,701,False,False,Entertainment,KR,49,Tuesday,False
9370,65qZYTOA53c,2018-06-06,2018-06-05,307120,2086,164,354,False,False,Entertainment,DE,2,Tuesday,False
9371,VJGYEVFGrDc,2018-06-06,2018-06-05,750561,20646,458,3572,False,False,Film & Animation,FR,4,Tuesday,False
9372,SzzGeus3G3E,2018-06-06,2018-06-05,39875,1386,22,225,False,False,News & Politics,MX,8,Tuesday,False
9373,WaPjiTKpFcM,2018-06-07,2018-06-05,128023,527,90,130,False,False,Entertainment,FR,20,Tuesday,False
9375,B0L9spCX3-U,2018-06-06,2018-06-05,137238,540,124,100,False,False,Entertainment,IN,19,Tuesday,False
9376,5tmoE4e3_2o,2018-06-08,2018-06-05,570648,14156,871,7241,False,False,Music,KR,4,Tuesday,False
9377,GBcEgsdIpEk,2018-06-06,2018-06-05,51405,1417,54,132,False,False,Entertainment,FR,7,Tuesday,False
9379,9ToYyBxVZ00,2018-06-06,2018-06-05,224909,1896,202,409,False,False,People & Blogs,DE,58,Tuesday,False
9380,WhsbiF9SKAQ,2018-06-07,2018-06-05,261103,6352,358,459,False,False,Entertainment,RU,12,Tuesday,False
